,season,id,name,short_name,home_team,away_team,home_captain,away_captain,venue_name,home_team_name,away_team_name
909,2010.0,419161,Kolkata Knight Riders v Mumbai Indians,KKR v MI,KKR,MI,Sourav Ganguly,Dwayne Bravo,"Eden Gardens, Kolkata",Kolkata Knight Riders , Mumbai Indians
910,2010.0,419162,Mumbai Indians v Royal Challengers Bangalore,MI v RCB,MI,RCB,Sachin Tendulkar,Anil Kumble,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians , Royal Challengers Bangalore
911,2010.0,419163,Chennai Super Kings v Deccan Chargers,CSK v DC,CSK,SRH,MS Dhoni,Adam Gilchrist,"Dr DY Patil Sports Academy, Mumbai",Chennai Super Kings , Deccan Chargers
912,2010.0,419164,Deccan Chargers v Royal Challengers Bangalore,DC v RCB,SRH,RCB,Adam Gilchrist,Anil Kumble,"Dr DY Patil Sports Academy, Mumbai",Deccan Chargers , Royal Challengers Bangalore
913,2010.0,419165,Mumbai Indians v Chennai Super Kings,MI v CSK,MI,CSK,Sachin Tendulkar,MS Dhoni,"Dr DY Patil Sports Academy, Mumbai",Mumbai Indians , Chennai Super Kings
914,2009.0,392181,Chennai Super Kings v Mumbai Indians,CSK v MI,CSK,MI,MS Dhoni,Sachin Tendulkar,"Newlands, Cape Town",Chennai Super Kings , Mumbai Indians
915,2009.0,392182,Royal Challengers Bangalore v Rajasthan Royals,RCB v RR,RCB,RR,Kevin Pietersen,Shane Warne,"Newlands, Cape Town",Royal Challengers Bangalore , Rajasthan Royals
916,2009.0,392183,Delhi Daredevils v Kings XI Punjab,DC v KXIP,DC,KXIP,Virender Sehwag,Yuvraj Singh,"Newlands, Cape Town",Delhi Darede,ils 
917,2009.0,392184,Deccan Chargers v Kolkata Knight Riders,DC v KKR,SRH,KKR,Adam Gilchrist,Brendon McCullum,"Newlands, Cape Town",Deccan Chargers , Kolkata Knight Riders
918,2009.0,392185,Royal Challengers Bangalore v Chennai Super Kings,RCB v CSK,RCB,CSK,Kevin Pietersen,MS Dhoni,"St George's Park, Port Elizabeth",Royal Challengers Bangalore , Chennai Super Kings
919,2009.0,392186,Kings XI Punjab v Kolkata Knight Riders,KXIP v KKR,KXIP,KKR,Yuvraj Singh,Brendon McCullum,"Kingsmead, Durban",Kings XI Punjab , Kolkata Knight Riders
921,2009.0,392188,Royal Challengers Bangalore v Deccan Chargers,RCB v DC,RCB,SRH,Kevin Pietersen,Adam Gilchrist,"Newlands, Cape Town",Royal Challengers Bangalore , Deccan Chargers
922,2009.0,392189,Chennai Super Kings v Delhi Daredevils,CSK v DC,CSK,DC,MS Dhoni,Virender Sehwag,"Kingsmead, Durban",Chennai Super Kings , Delhi Darede
923,2009.0,392190,Kolkata Knight Riders v Rajasthan Royals,KKR v RR,KKR,RR,Brendon McCullum,Shane Warne,"Newlands, Cape Town",Kolkata Knight Riders , Rajasthan Royals
924,2009.0,392191,Royal Challengers Bangalore v Kings XI Punjab,RCB v KXIP,RCB,KXIP,Kevin Pietersen,Yuvraj Singh,"Kingsmead, Durban",Royal Challengers Bangalore , Kings XI Punjab
925,2009.0,392192,Deccan Chargers v Mumbai Indians,DC v MI,SRH,MI,Adam Gilchrist,Sachin Tendulkar,"Kingsmead, Durban",Deccan Chargers , Mumbai Indians
927,2009.0,392194,Royal Challengers Bangalore v Delhi Daredevils,RCB v DC,RCB,DC,Kevin Pietersen,Virender Sehwag,"St George's Park, Port Elizabeth",Royal Challengers Bangalore , Delhi Darede
928,2009.0,392195,Kings XI Punjab v Rajasthan Royals,KXIP v RR,KXIP,RR,Yuvraj Singh,Shane Warne,"Newlands, Cape Town",Kings XI Punjab , Rajasthan Royals
929,2009.0,392196,Chennai Super Kings v Deccan Chargers,CSK v DC,CSK,SRH,MS Dhoni,Adam Gilchrist,"Kingsmead, Durban",Chennai Super Kings , Deccan Chargers
930,2009.0,392197,Kolkata Knight Riders v Mumbai Indians,KKR v MI,KKR,MI,Brendon McCullum,Sachin Tendulkar,"St George's Park, Port Elizabeth",Kolkata Knight Riders , Mumbai Indians
931,2009.0,392198,Delhi Daredevils v Rajasthan Royals,DC v RR,DC,RR,Virender Sehwag,Shane Warne,"SuperSport Park, Centurion",Delhi Darede,ils 
932,2009.0,392199,Royal Challengers Bangalore v Kolkata Knight Riders,RCB v KKR,RCB,KKR,Kevin Pietersen,Brendon McCullum,"Kingsmead, Durban",Royal Challengers Bangalore , Kolkata Knight Riders
933,2009.0,392200,Kings XI Punjab v Mumbai Indians,KXIP v MI,KXIP,MI,Yuvraj Singh,Sachin Tendulkar,"Kingsmead, Durban",Kings XI Punjab , Mumbai Indians
934,2009.0,392201,Deccan Chargers v Delhi Daredevils,SRH v DC,SRH,DC,Adam Gilchrist,Virender Sehwag,"SuperSport Park, Centurion",Deccan Chargers , Delhi Darede
935,2009.0,392202,Chennai Super Kings v Rajasthan Royals,CSK v RR,CSK,RR,MS Dhoni,Shane Warne,"SuperSport Park, Centurion",Chennai Super Kings , Rajasthan Royals
936,2009.0,392203,Kolkata Knight Riders v Mumbai Indians,KKR v MI,KKR,MI,Brendon McCullum,Sachin Tendulkar,"Buffalo Park, East London",Kolkata Knight Riders , Mumbai Indians
937,2009.0,392204,Royal Challengers Bangalore v Kings XI Punjab,RCB v KXIP,RCB,KXIP,Anil Kumble,Yuvraj Singh,"Kingsmead, Durban",Royal Challengers Bangalore , Kings XI Punjab
938,2009.0,392205,Deccan Chargers v Rajasthan Royals,DC v RR,SRH,RR,Adam Gilchrist,Shane Warne,"St George's Park, Port Elizabeth",Deccan Chargers , Rajasthan Royals
939,2009.0,392206,Chennai Super Kings v Delhi Daredevils,CSK v DC,CSK,DC,MS Dhoni,Gautam Gambhir,"The Wanderers Stadium, Johannesburg",Chennai Super Kings , Delhi Darede
940,2009.0,392207,Kings XI Punjab v Kolkata Knight Riders,KXIP v KKR,KXIP,KKR,Yuvraj Singh,Brendon McCullum,"St George's Park, Port Elizabeth",Kings XI Punjab , Kolkata Knight Riders
941,2009.0,392208,Royal Challengers Bangalore v Mumbai Indians,RCB v MI,RCB,MI,Anil Kumble,Sachin Tendulkar,"The Wanderers Stadium, Johannesburg",Royal Challengers Bangalore , Mumbai Indians
942,2009.0,392209,Chennai Super Kings v Deccan Chargers,CSK v DC,CSK,SRH,MS Dhoni,Adam Gilchrist,"Buffalo Park, East London",Chennai Super Kings , Deccan Chargers
943,2009.0,392210,Kings XI Punjab v Rajasthan Royals,KXIP v RR,KXIP,RR,Yuvraj Singh,Shane Warne,"Kingsmead, Durban",Kings XI Punjab , Rajasthan Royals
944,2009.0,392211,Delhi Daredevils v Kolkata Knight Riders,DC v KKR,DC,KKR,Gautam Gambhir,Brendon McCullum,"Kingsmead, Durban",Delhi Darede,ils 
